Power,Rpm,Bpm,PedalBlob,HeelBlob,AnkleBlob,KneeBlob,KneeBlob2,HipBlob
79,88,95,35.1583802749342,88.6977643820066,149.659977652456,122.282519228921,57.7174807710789,43.9491872496892
79,88,96,13.481557742375,85.7486683342073,150.415151727099,81.0942706717509,98.9057293282491,38.1668364531263
74,88,96,11.1028656754481,86.2460823916618,148.595009693534,108.960717888504,71.0392821114959,32.3996019245157
92,88,96,11.109873859156,85.307237669304,150.37727232204,82.4658717115765,97.5341282884235,39.1712430633324
75,88,96,6.96990018276471,85.7245438098786,147.185707651908,107.315227136422,72.6847728635776,31.3153025016288
75,89,96,3.89699010386622,85.8049498450291,151.754653656823,85.1775332782872,94.8224667217128,40.6902807517163
85,89,97,5.49109111627994,85.4991516882512,147.735422108251,106.420807430151,73.579192569849,30.4123059506582
72,89,97,20.9276636529741,87.9587802306678,153.61571268398,97.1157135611709,82.8842864388291,47.1366113604029
78,89,97,20.6727616290491,85.2845461346614,146.035690353365,89.9554283202919,90.0445716797081,19.0749605326619
78,89,97,28.980935824516,87.1331703541871,151.466973094409,102.518521306232,77.4814786937682,50.4267875707266
74,89,97,25.2203751056257,85.7515396453194,146.551827724629,86.7472108179785,93.2527891820215,16.8903975707551
74,89,97,30.4797203001542,87.214188057193,152.489996691977,104.181870406976,75.8181295930242,50.8529192471585
74,88,98,23.739930496522,86.6140641582518,147.925881516906,87.0140480601585,92.9859519398415,16.6583576790738
80,88,99,46.2530044231325,87.9899697974628,152.224378377888,112.181971172014,67.8180288279863,54.2775095512945
80,89,99,37.6650732083153,85.2897944729542,144.854778459047,79.6216226061389,100.378377393861,13.8389117421337
80,89,99,41.6428961659012,81.7454543786718,153.669007027554,109.581052794458,70.4189472055418,52.8252169808927
76,89,99,34.5313667481671,84.1919367313101,144.455893649135,81.9082874740818,98.0917125259182,15.1494098582066
75,89,99,44.5605377870613,88.4613781285946,152.912863191482,111.060814685963,68.939185314037,53.5509044573894
75,88,98,40.4124386156039,83.9306449384934,143.429186549145,78.369517694525,101.630482305475,13.9300279252455
84,87,98,66.2795463519507,90.3747848268329,153.595977046221,122.139529173728,57.8604708262716,56.9269012574949
77,87,98,56.2109440113363,83.1764271668479,144.105493247034,70.4420925695897,109.55790743041,11.7297333505058
82,86,99,65.1539874370576,90.365745687925,153.384215312543,121.57392413286,58.4260758671404,56.7180548375765
82,86,100,48.5210296324856,85.616978902708,145.146784370176,73.5610052163313,106.438994783669,11.41119049956
92,88,100,46.7746565523091,88.2168150607059,152.45328223888,112.737074595241,67.2629254047589,54.3541823652013
87,88,101,31.4015578725002,86.4440914131985,146.66824303863,82.8667894099442,97.1332105900558,14.512394424265
82,91,101,51.2449295844904,87.8309903937137,151.612274380271,115.531852790618,64.4681472093818,55.6938926903518
72,91,101,48.5434840832132,83.8909339149694,144.30510155572,73.8290105312431,106.170989468757,12.0535396234438
83,91,101,61.8013816886844,89.5830758423941,152.497304396557,120.695576672648,59.3044233273523,56.9919656840299
75,88,101,56.2809436236946,85.2544076658923,146.550522648246,70.1525141618571,109.847485838143,10.6790386534383
75,88,101,71.1263223986531,89.738324475393,152.042648627886,125.244236355509,54.7557636444913,58.3461403010084
75,87,101,65.0556725830013,83.3283515884987,143.554721966305,67.4978359748129,112.502164025187,12.0078703678018
81,88,102,87.9519012321616,92.1273155937597,152.913384029143,130.531179680482,49.468820319518,57.6935811643512
83,88,103,76.2422054115859,82.9351911928207,143.927294510703,65.1131714024406,114.886828597559,13.1209290069614
83,88,103,78.0210409558534,91.4864099591263,152.998294017862,126.80395253268,53.19604746732,57.8633319891277
76,90,103,60.1543006101038,83.8038350119849,143.805050902973,68.8813050758182,111.118694924182,11.5878410555004
82,90,103,58.8975946947038,90.0198177151403,153.594996036886,118.66771152528,61.3322884747199,55.9395743339005
80,90,102,36.3408370437846,83.7686794647307,142.721104004383,81.1179370602212,98.8820629397788,15.3142450444343
72,92,101,49.6689275715601,88.1106380510203,151.784385220262,114.678739150841,65.3212608491594,55.3127213109452
80,91,101,36.6177331682071,85.3807365411742,145.093288413627,80.1527799705873,99.8472200294128,14.0384059743434
80,91,101,35.6328959772415,82.1081744348075,152.152187137813,106.282121994822,73.7178780051785,51.870957166601
85,91,101,17.3832080314821,84.9804769184071,146.029959421823,91.8472781870743,88.1527218129257,20.4080693693848
84,90,101,0.957843508447792,81.154345801821,145.620792842257,90.4156967006881,89.5843032993119,46.1849787290111
84,90,101,10.4130468263497,82.351514810738,143.688835429154,111.579987257638,68.4200127423623,35.6067732246328
84,90,101,3.51410401327484,7.69459815106088,86.9200464561045,93.0799535438955,43.0526563174504,32.1245322466231
84,91,101,8.45784744556629,82.8662391047812,144.336388834851,109.724576857357,70.2754231426435,33.9239908024762
79,91,101,24.1155873353143,81.3374185454337,147.291715628359,78.6321776883447,101.367822311655,37.2685602874749
79,90,101,88.516595058419,91.7108099051502,152.2512067946,130.763812468227,49.2361875317727,58.5190147805404
85,90,101,10.2892485806844,83.3431471965378,144.0690900563,110.353155057342,69.646844942658,34.5713368195129
106,90,102,81.5275587777024,78.6561055628692,139.553825336146,64.3899041894396,115.61009581056,16.6326672628128
110,94,102,4.26734851708192,10.5867339105886,90.2594611912986,89.7405388087014,43.7293540711956,21.5014508189124
163,99,102,12.402960596544,81.8136153270094,144.135927951841,112.713022080346,67.2869779196543,36.3118848633307
163,99,102,53.9883320784779,80.5896162864762,145.288186199892,68.7357244696358,111.264275530364,27.8647437105167
114,99,102,81.9236350188238,92.0355354990177,152.140571041535,132.051515363764,47.9484846362363,57.5928251540962
127,97,102,56.6289801700724,79.4625569862177,139.307352881912,71.3763900986322,108.623609901368,14.1006731217012
109,96,102,83.6739421395284,90.9204822832568,151.932297158329,129.813663552354,50.1863364476463,58.8732877036526
109,96,103,77.5103342701364,78.6551843179921,140.805357365831,63.8834197611705,116.116580238829,21.5014508189124
116,96,103,51.7359889530398,89.3880771968665,149.940274142227,130.485835929377,49.5141640706233,51.8512983138191
116,89,103,40.8261712013045,81.3664954947613,146.483437522186,72.1715850300198,107.82841496998,31.8004566158153
119,89,104,27.1831356117501,83.8710572675942,145.426154068722,121.73654974286,58.2634502571399,43.5841684095054
158,89,104,38.2927702807605,81.2793577875392,146.107608798035,73.5310571646489,106.468942835351,32.9786672964815
141,88,105,40.6685318257875,86.0863825838857,147.273459735867,128.002647949224,51.9973520507761,49.0763812604309
141,90,106,43.0123859077598,80.1295910736538,146.313790317494,71.871290900009,108.128709099991,31.2929709992203
152,90,107,47.6028245721754,88.1033118570112,148.888837150972,130.341739278996,49.6582607210038,51.1189552303207
152,91,107,81.1093110334156,76.2512573643115,138.374585520498,64.6953128344284,115.304687165572,21.9025597068699
202,90,108,41.1704605247159,88.1958752847222,152.358263374221,110.436571613308,69.5634283866925,53.6531397531782
243,93,108,50.1139985795637,90.0857700869874,150.257336656791,129.121043879662,50.8789561203384,50.689003831302
175,98,108,45.4885716156628,77.7082243696685,136.343207827024,78.4936686472401,101.50633135276,17.2325995100834
185,98,109,12.0033216718008,81.5843241328196,148.13877859439,83.6592925829159,96.3407074170841,41.0115143165619
193,100,109,88.9822202650455,91.5621491287588,152.275428072372,132.234294727842,47.7657052721575,59.2665065348811
193,101,110,8.18321431308532,79.0608706002969,141.250278081145,100.572657418136,79.4273425818635,27.8018345420221
190,102,111,84.6847793425947,77.9485264978566,139.384624395976,63.704224368823,116.295775631177,20.1680820768045
198,104,112,24.8578022774509,85.8590707168823,150.613349846404,102.013611906682,77.9863880933178,50.6917085515473
192,103,113,54.8449293526394,89.3284915024068,149.893948338497,131.171534172152,48.8284658278476,52.7321706715838
199,103,114,62.3093584014768,78.9312845119378,139.011027299469,69.2040532419189,110.795946758081,14.2348675534256
200,103,115,12.4766485275219,81.68492330538,147.950840166877,83.6002398224121,96.3997601775879,40.9630045374761
200,101,116,87.9956044656766,91.3262475956319,151.661646081312,131.900170034754,48.0998299652458,59.3361683141816
192,101,117,8.96336593225963,78.9020825898786,141.066420187736,99.9524051137947,80.0475948862053,27.3575872874749
189,103,118,77.5755392362188,77.5372294065298,139.294985984551,64.2351223397765,115.764877660224,22.3590470229317
190,104,119,52.8208823424759,88.604904248632,151.257565310724,117.623066646295,62.3769333537048,56.6946381596939
203,102,120,31.593198838793,83.8408567829028,145.014648482831,123.562883791142,56.4371162088579,45.5043444487407
187,101,121,59.7796960764454,78.0409687342831,136.754609582716,70.4915970166097,109.50840298339,15.121562365976
207,103,122,26.3172187427232,80.197290729133,147.07021343177,77.6682014711011,102.331798528899,36.9036485314583
190,103,122,71.2486470481383,90.2591307555796,151.488496085448,126.229373133611,53.7706268663892,58.9445656206984
204,102,123,14.598779194194,81.1007692615789,143.297924702192,114.926204073976,65.0737959260238,38.3413090053905
201,102,125,86.7066528643945,78.1768222649164,138.481956991523,64.0808409215553,115.919159078445,17.9676749739959
201,103,125,12.0589703124766,85.0482149185433,150.260800365041,95.6771601092273,84.3228398907727,47.467447674505
187,105,126,67.2490599153048,91.0052709244264,150.157088842664,133.327747357691,46.6722526423094,56.0803978460231
197,103,127,32.9777632957731,78.2565216166622,137.887715351585,85.9339417029118,94.0660582970882,19.7518188589695
196,103,128,56.0138526952838,78.8062059318319,144.020171482118,68.1673327397078,111.832667260292,27.8988883792196
193,101,129,50.9526784977704,88.5269316928991,151.517718503207,116.487216467871,63.5127835321291,56.1831686664273
195,101,129,9.31809773858331,80.6313078013681,142.838122978008,112.574128500134,67.425871499866,36.1914657473117
204,102,129,75.1888279932486,77.6895788465193,138.043830975088,65.7218497539166,114.278150246083,15.8561798547929
200,103,130,4.15576906284875,93.5457511014359,155.692709554399,87.1996161422254,92.8003838577746,42.8517497587752
203,103,131,88.6800955363939,92.2446658685404,153.228347912032,132.81037545169,47.1896245483096,58.8702258392312
210,103,131,2.11179302088264,79.5989283245583,141.972789335634,104.389603977858,75.6103960221423,30.3321912075968
189,104,132,88.805664108004,78.7644354927728,138.472665309353,63.6851318726605,116.314868127339,18.3796529723979
196,104,132,35.1872306932135,81.5663772941748,149.871968671128,109.217268893403,70.7827311065968,54.1144974344333
195,103,133,49.7699079382389,89.9349163060304,148.869436475608,130.750119319225,49.2498806807749,51.8292464932452
198,103,134,46.568919454823,80.0336795439743,138.636067052642,76.5824961861717,103.417503813828,15.3132572090864
