,PedalBlob,HeelBlob,AnkleBlob,KneeBlob,KneeBlob2,HipBlob
0,79.8156175308212,101.182320072652,133.599957346242,133.365664665495,46.634335334505,61.3011431727429
1,29.2365255086075,91.6295858690875,121.985351409899,78.2056989005354,101.794301099465,40.7931402385591
2,0.659535267800424,89.6104999194447,116.939587172418,108.885711995936,71.1142880040636,37.7082498070396
3,20.7303034917754,92.7236176115968,124.202895672055,99.8713264115274,80.1286735884726,54.3115733398052
4,36.5054729527553,91.331519724051,116.986820447426,88.0007083531488,91.9992916468512,26.171267600702
5,68.5648804162367,97.2465233873198,135.648111271847,44.3518887281528,61.2774084366908,25.133643682514
6,82.8635950888847,88.5711001949712,111.889869111179,71.0759800851864,108.924019914814,27.1662476754796
7,67.2677372255504,97.6408970598122,129.642144992156,135.351388255227,44.6486117447727,60.0491160496987
8,41.9807399492663,89.1811903172597,118.116864241643,73.5351614610871,106.464838538913,37.4053966178081
9,25.2939550296214,91.0344139212122,120.189963282971,120.604679016238,59.3953209837619,46.3066417355509
10,1.32732097787599,3.19605938031965,87.2976294359237,92.7023705640763,48.0307243247889,25.133643682514
11,8.24336199043749,90.5770454822963,118.479730945736,100.736102119744,79.263897880256,32.2456039975714
12,40.9599250573848,86.9583853473861,126.298688098644,107.788378067617,72.2116219323829,57.1334001151992
13,44.0188692514235,91.9229124104442,117.7042092364,81.860814407498,98.139185592502,23.7839387053986
14,71.0471071276632,96.4154200863976,128.974342593379,124.716126855492,55.2838731445085,62.1767864108076
15,76.4777530566292,90.2928824852787,115.209161608785,71.2064680508443,108.793531949156,25.133643682514
17,59.1214367748665,88.7638182278347,117.404748589444,70.3352102979571,109.664789702043,33.0744847022231
18,46.0695366072597,95.2845598194431,156.355278978145,23.644721021855,76.0713983819373,39.5011326456979
19,20.7249716711251,90.1450576789481,122.060618633364,78.2336164907862,101.766383509214,41.8679044825731
20,18.4328414439898,90.6763655068104,118.177490806932,113.485681126718,66.5143188732825,41.5666556625452
21,12.9226808577862,92.2277032721162,124.705762363534,91.0240101064629,88.9759898935371,49.7687894869289
22,11.3195730064277,89.4617095689751,115.320118278028,98.4895406148273,81.5104593851727,31.6850998885804
23,37.4883043150552,93.0367009205342,125.583276683252,104.609279373948,75.3907206260517,56.3659553003409
24,31.7097946832332,92.4598649660106,118.249888314992,86.5014107658301,93.4985892341699,24.792001149617
25,57.0251647117242,91.8319336243524,129.711841660853,50.2881583391468,60.664492063422,26.7445550088368
26,50.8814734581553,90.4886893079829,112.7718479947,77.9986079068108,102.001392093189,24.2273484629297
27,62.0861341441369,3.94750396532773,149.5189259018,111.586894237586,68.4131057624137,14.5357458219342
28,85.6540215253923,89.8545613344252,112.656991813884,69.8759416477378,110.124058352262,26.7445550088368
29,81.8213174204279,0.498568779093419,130.669884367873,49.3301156321271,58.7580213065369,33.0744847022231
30,63.211108727481,89.5766833926863,116.526586186807,69.225324266261,110.774675733739,31.4719004508894
31,55.8572304602831,97.7770391071853,128.161808076198,128.462373375066,51.5376266249338,54.0466777162658
32,47.8301263011469,90.7239207875179,118.583056805714,71.1418970152158,108.858102984784,34.1277419915529
33,46.3701560999101,95.2755060916957,124.702684607991,125.919681621219,54.0803183787808,51.3759557668063
34,21.9332514866432,91.8347553998931,121.73046865624,75.9250158727095,104.074984127291,39.5011326456979
35,27.1372206900385,92.8499612759838,120.597922630392,116.773003450468,63.2269965495316,43.765278492241
36,2.72430853382135,92.3304428479316,123.567209827131,83.5185562539603,96.4814437460397,45.0848679806103
37,14.5913704496929,91.8189556862906,117.930429644407,109.720309197233,70.2796908027669,38.5243406242905
38,15.3366863806272,93.2469178670701,124.918124218162,88.6864005737302,91.3135994262698,47.9308783047659
39,0.116707403155984,91.613957209051,117.635606253488,101.39024126074,78.6097587392602,33.1099534237934
40,32.6425012437727,94.8086571212099,129.350652876865,96.9526331123155,83.0473668876845,51.1308795421255
41,19.5958292556662,91.8912890811652,116.393874688163,90.7386271777496,89.2613728222504,27.2325570805639
42,50.5020892808882,94.9741546262395,128.505659290074,108.738952321714,71.2610476782857,56.6795362046857
43,34.3242379806729,91.4980768685618,113.722731843251,84.7366284856171,95.2633715143829,25.5506202801229
44,63.0119609450534,97.4269910869105,127.545605085521,52.4543949144789,58.3245316497711,27.2325570805639
45,54.8729491171938,90.9941241147723,112.680939796707,76.2064329621588,103.793567037841,24.2011808877748
46,62.6648224540722,0.858638898194495,127.419937980585,52.5800620194153,60.6913977314203,34.1277419915529
47,77.5291691043458,89.9660719794558,112.762518702176,68.3869109717142,111.613089028286,29.9501021644696
48,52.6703656098268,98.6283498157385,128.281391730755,126.120069025436,53.8799309745644,51.7094024238153
49,18.6035209075975,91.4131249800282,121.369726121094,76.4193543943251,103.580645605675,40.0653069756705
50,29.9141227996073,91.9430370521571,120.101199324732,118.112711368096,61.8872886319038,44.9481981539238
51,7.21041480112331,91.2184345797489,121.630085943659,79.9386820145668,100.061317985433,43.0593670209771
52,26.8110002531323,92.3862039503065,120.762063326853,115.718065098121,64.2819349018788,42.8171147530795
53,7.53880482032495,91.2051464229788,121.858440253885,79.6836296396952,100.316370360305,42.6258353339077
54,36.3672225280404,94.4448199649025,122.08895974023,121.053109004799,58.9468909952007,47.1891344828754
55,17.2250011025611,90.930525850498,121.356572748811,76.3837888472343,103.616211152766,39.8963840452086
56,28.4359621593263,90.9921930968086,117.99118512451,118.515325194665,61.4846748053351,44.9721852316747
57,11.6597833803768,89.9243682956704,120.148679796006,78.2445463820369,101.755453617963,41.937023799493
58,36.6919022028299,91.942582134217,120.05998607516,122.000461583474,57.9995384165261,47.7775250341162
59,18.8586307798404,89.1656157098622,116.775057298659,76.4871215893728,103.512878410627,41.0628758098318
60,40.3919992849117,93.0422969328106,121.577300211607,124.104667442527,55.8953325574734,49.4876753783685
61,20.0609292997131,89.8270466130415,118.814377228046,75.6913909901178,104.308609009882,39.9975422281867
