,PedalBlob,HeelBlob,AnkleBlob,KneeBlob,KneeBlob2,HipBlob
0,9.646354075599053,82.74495440840654,148.0000205639697,98.31158011355403,81.68841988644597,49.932829088319366
1,51.635037210499206,79.23225193941262,143.4958549791263,72.31104753734205,107.68895246265795,30.675184298283856
2,60.31982267041422,74.8257300086315,135.3732809285569,77.37097685670055,102.62902314329945,18.820329140534653
3,22.963241305816606,84.33237085669776,145.8305484277084,126.84429275415266,53.15570724584734,46.13759843832127
4,42.06784491826666,83.49876607474353,153.44098129356604,115.31423282268861,64.68576717731139,56.139996096379996
5,84.03641549799573,76.89573367357056,141.04638244671358,67.37899014693326,112.62100985306674,20.988141568640213
6,0.29576830077276445,79.15659536231472,141.83768514872858,113.72467294724342,66.27532705275658,36.507002899706656
7,84.39865166020932,90.99821339331423,151.18801219968225,138.9718751285248,41.0281248714752,64.36352033355055
8,27.60292896407267,80.90153080800864,146.82590812839751,80.62969084470554,99.37030915529446,38.162549005494164
9,47.0594567434694,72.77010289406675,137.52376043200726,83.7980923881779,96.2019076118221,19.70684898676743
10,77.99198398438625,92.4317184693223,151.78121419654926,141.22362867470494,38.77637132529506,62.47811600557037
11,33.734313637614484,80.3439493469577,146.59671000166628,85.28152341663052,167.7491305459481,12.250869454051895
12,21.19272078006481,73.74810330026312,140.27327557863094,99.81756136764791,80.18243863235209,27.077349693257492
13,44.622659480099244,77.51938220300983,138.07600366119033,85.5992121170254,94.4007878829746,20.177861640681325
14,13.753787858906994,83.80994897204411,145.92398134463238,87.09023373899421,92.90976626100579,42.63145597262623
15,84.28820277547547,94.74563186831693,152.40413165534594,139.70810123565533,40.291898764344666,62.509023082200336
16,57.835911951638614,91.1448077597137,148.915234509394,142.1597338129928,37.84026618700719,60.356493007275375
17,72.02015310326688,92.91844052660505,151.10160789260757,142.3646690478002,37.63533095219981,62.33014040445525
18,69.22512168959533,93.59281723186668,150.388389819398,143.37889572345736,36.62110427654264,62.541654089194274
19,1.602884480123444,81.15784435918866,141.2334674118944,115.9264626287749,64.0735373712251,37.701984442841
20,87.8182793610978,78.39384298630975,140.92747753265198,68.48623154460239,111.51376845539761,17.602409205355148
21,21.775861883196484,87.32906234125929,146.2357925922351,129.42491975721637,50.57508024278363,47.574762459270325
22,42.44513074085744,94.22083255710469,155.72920736714568,110.7425055269806,69.2574944730194,52.34337653572652
23,83.24027389813868,76.89918764653049,141.21451830959532,69.16582306466209,110.83417693533791,17.0626060075246
24,86.95090220982962,94.12923602383506,150.6983714089307,147.64644384203493,108.48560076999449,71.51439923000551
25,27.271704423038965,82.46060852206932,144.3845960478136,108.81547702463416,71.18452297536584,39.29537234166293
26,63.15979199587929,93.76637312101076,151.71139367163346,148.47295545867138,31.52704454132862,63.99309271360032
27,48.829524587818405,91.26112201771821,154.1003463221504,118.69994573795866,61.30005426204134,56.94669113870954
28,85.34644917369056,75.78609902238595,139.17239947925623,67.31972173441173,112.68027826558827,21.27241773861542
29,66.04395656221905,92.41806020685569,152.18425238989695,138.55671102749605,41.44328897250395,58.85079920350628
30,68.02962607933426,79.12305072770127,142.95368032334923,68.24384697200684,111.75615302799316,25.047342961081814
31,25.10540590050623,84.9763483819876,145.28291128491693,127.3925740432997,52.6074259567003,47.01226822786028
32,6.631661369339532,7.323234478314657,89.98066640785513,90.01933359214487,44.58118552697066,
33,28.95700591214063,73.28270059265041,139.9711882051277,93.81837905262695,86.18162094737305,23.589970249408058
34,56.66198814751163,90.20396571586406,151.42332023290703,124.12411954060573,55.87588045939427,59.90770789396458
35,84.98874744305346,77.69164681105154,140.72252767514448,67.13128147288964,112.86871852711036,17.59024911962509
36,54.94787740905207,90.5278962384787,149.88845495903092,139.6842041624035,40.31579583759651,58.135644843839096
37,10.49011242722339,83.61793275610685,148.62464892237637,87.76136204530731,92.23863795469269,43.25068742448074
38,34.140197948840644,74.03423501240036,138.60106142674854,90.57236725232995,89.42763274767005,22.245142049539794
39,72.89340424020845,90.03687434156325,150.77812475319473,133.11188195929296,46.88811804070704,62.96534027557612
40,72.80225542388904,79.5926319320368,142.77316138902805,67.20998603072574,112.79001396927426,23.369026515439852
41,26.32271036695712,83.7307617708762,144.4309865738619,128.82630643800837,51.17369356199163,48.36424995437077
42,1.9870835510612521,7.296134909499721,92.04974228853318,87.95025771146682,45.97386847409483,
43,50.23042720711596,78.82880266794389,138.89859829175558,79.35852749669843,100.64147250330157,16.95348242391159
44,86.49279005162319,90.59693983112122,151.38773054431334,138.90300007013732,41.096999929862676,63.87776668144719
45,70.96366900014273,79.20905749731027,143.6815860797239,67.4809819064854,112.5190180935146,23.774155445216092
46,27.812258008787865,84.24436629634509,144.88756868551596,129.3280348098034,50.6719651901966,48.7111624158875
47,4.0412844847096485,84.20982780679783,149.43133948686008,95.35265038821343,84.64734961178657,47.775495605786936
48,45.80699533587696,73.4358744987807,138.26856308801766,82.90004056717518,97.09995943282482,18.64434334867861
49,81.84291703439499,91.62096278542367,150.69554730218724,141.27337400062305,38.72662599937695,63.326774586542776
50,56.53997496793301,79.68237834836168,145.0758739415713,70.5172582375567,109.4827417624433,28.31998756619479
51,19.957921260467053,82.47799226538109,143.89639316453847,124.9947826167232,55.0052173832768,45.337871024892664
52,4.687939320968651,83.00761299529083,148.62596644565627,90.9716187781027,89.0283812218973,45.494964208181344
53,26.975143493501058,77.9081307311142,139.49943176963495,94.87579158117609,85.12420841882391,24.30659990391669
54,50.73666478069578,88.46859553312974,150.22829567151322,122.11562219910385,57.88437780089615,59.82643089632387
55,89.38521621902981,79.3375482962909,143.2216602078609,66.10021060204714,113.89978939795286,17.9400595813633
56,48.705089406973585,88.54493347427419,148.70434795267775,137.68513271713587,42.31486728286413,56.28954935368923
57,26.198719943150035,82.07961833303426,148.5895822226046,80.54311504740343,99.45688495259657,38.02374069784358
58,15.45284770509137,78.0442545775463,140.71599342683405,102.18072496632095,77.81927503367905,28.683771807975322
59,44.207437598037586,87.30017241989222,150.2890721861812,117.80362165281772,62.196378347182275,58.10792967415527
60,73.39688593114866,78.59681995972885,140.29187747122387,68.8617025247566,111.1382974752434,15.383795117844008
61,58.854250294578335,90.86608564391959,150.42450773294135,139.66029404958914,40.33970595041086,58.62452436171039
62,78.159520859962,77.52185719455788,140.75456345490173,66.74290252425331,113.25709747574669,22.654621695806856
63,73.30409966568467,91.1890157824866,151.8655692587859,131.39477164635488,48.60522835364512,61.575418286408876
64,38.445350201325056,74.30263262895235,140.1913077011582,85.7946738771554,94.2053261228446,19.11003026995875
65,3.945446065754516,83.5675872567399,149.12260647237582,95.32669111667573,84.67330888332427,48.03108288692056
66,11.94740684212119,81.80623541806638,143.11999538403077,118.38760984486912,61.61239015513088,40.45017644727926
67,21.36810203938125,81.19299110051509,147.94527402669115,82.99980748427474,97.00019251572526,40.17671852058889
68,32.4978900360838,86.4188002596053,146.5412902212776,129.4242521517402,50.575747848259795,49.28860662696001
69,64.0297118669489,80.23603418268928,145.02835067173973,68.35841591270471,111.64158408729529,25.577951474753103
70,72.20390498439775,92.28715921721923,151.26938478283586,139.02405085644446,40.97594914355554,60.49807783782303
71,86.28988841458951,78.6180064142697,141.1542799506485,65.80403868413538,114.19596131586462,17.563518087125903
72,78.93460257927251,92.0067339867034,152.24616149945066,134.12659282388583,45.87340717611417,62.0610318021204
73,57.05033260221587,79.01294013660231,139.10667665535755,83.54023782408544,160.8923727379109,19.107627262089096
74,64.90802218282974,91.26719611719554,153.0832567428946,125.40002157468689,54.59997842531311,59.0736387216024
75,55.5456120858085,78.71801051923025,139.9237392216663,83.70530953664655,160.77659553300958,19.223404466990416
76,52.022143707469596,88.79733269757173,150.62692301209614,122.02296455894685,57.97703544105315,59.452296482979975
77,48.572853550624636,74.60159213437913,139.53293487054432,87.96868209606822,160.42656701386412,19.573432986135884
78,41.57150159363121,87.49724852638309,150.75442658045074,116.10820823528678,63.89179176471322,57.28859650523229
79,41.28788679980385,73.77418711329828,139.83339586169498,84.11438828049863,95.88561171950137,18.399732477785378
80,52.94662016591985,89.23974691763775,151.27788767646499,121.93385412472435,58.06614587527565,59.10293481257485
81,52.48182772058076,79.9279906595787,139.7694031307559,76.90639061432127,103.09360938567873,15.493636549415715
82,53.16704094893338,88.98199600837874,151.04802783275667,122.34497752377915,57.65502247622085,59.33803675648475
83,57.75803222677786,79.58493824931449,140.15723222218503,74.10965963913632,105.89034036086368,14.725645131675659
84,59.91092268008877,89.54362133266486,151.13772212734702,126.26689296615704,53.733107033842956,60.68496077140271
85,60.459981827645926,79.41931970031882,140.15635719476433,72.74797830123211,107.25202169876789,14.599109457746009
86,81.50432040513387,91.32313476244877,151.46635173267111,135.128428233037,44.871571766963,62.446387733029496
87,77.22627740709163,79.805151746564,141.3189044850083,66.89108147156745,113.10891852843255,15.120615484862936
88,89.91791097598353,91.16873752985072,151.13926848834936,136.72315618156586,43.276843818434145,62.08168267987585
89,84.98451958418256,78.80311545383762,141.29804196655135,65.94184183418727,114.05815816581273,16.916240384902395
90,87.27283410158746,90.98791848218916,150.8340586114477,138.59229430697147,41.40770569302853,62.767775385153655
91,87.50450032785854,77.68959625697713,139.71144332551165,65.80683288541405,114.19316711458595,18.27051831944884
92,53.15118040314515,89.28858839943136,148.75383599277274,137.8408217820449,42.15917821795509,57.184715332426975
93,52.03745563289958,79.1948316758525,145.3290189732566,71.76269480905289,108.23730519094711,30.24441734857291
94,30.19954576730769,84.77108525259926,145.4718147595951,129.64000119385818,50.35999880614182,49.39401621510442
95,29.527993638930063,81.5031331454338,147.99464612858227,79.6019158894109,100.3980841105891,37.265554954016444
96,11.853903761141234,81.28940887272091,175.21173249912104,4.788267500878959,70.21100865553358,
97,20.788569898733705,80.83533172213679,147.55563438934863,83.82035048785193,96.17964951214807,40.86224733438566
98,6.2404656118677,78.31691030151937,141.28590166034525,108.255851768253,71.744148231747,32.84179620108765
99,10.548935604730456,93.62145980737736,153.93090482936938,87.78786662657224,92.21213337342776,43.05356058453199
100,3.466715685664604,80.65092963126035,142.72554701091397,113.70831032197539,66.29168967802461,36.722294787762834
101,14.382002937514565,6.532519655399853,86.68450295228962,93.31549704771038,43.049277065988,
102,8.897879258002677,81.44051945700257,175.5792452171942,4.420754782805801,69.71271445009086,
103,25.259362772389114,80.90070564481726,147.74742422257356,81.69054317189224,98.30945682810776,39.08708670966269
104,5.9032117787703235,78.55810489634251,140.32930548855956,108.81197499411289,71.18802500588711,33.42947725797617
105,2.873220591030396,83.01439678722589,148.97648167088278,92.50592876273124,87.49407123726876,46.29006348382588
106,8.65515771965933,74.0263817709941,141.95318604082212,105.88115181208836,74.11884818791164,31.02828292228744
107,15.097333860337644,84.47889268345571,149.62422002897029,101.80120768965745,78.19879231034255,51.189866936777214
108,54.40740749766025,79.08253361138304,138.8379042686203,85.28135515416048,159.41629624909478,20.583703750905215
109,58.32851954920964,90.29610986623376,149.6223710363289,138.15751752367538,41.84248247632462,57.99275039661252
110,2.826378325749585,8.91435354493192,91.5568556423246,88.4431443576754,44.952998372386254,
111,27.77542348557906,1.1424682563114419,93.76385852093607,86.23614147906393,23.701147068799738,
